date	time	filename	physio_files	edf_file	edf_filesize	acq_time
2024-08-20	21:43:06.195000	sub-001/ses-20101060/dwi/sub-001_ses-20101060_acq-standard_dir-AP_dwi.nii.gz	n/a	n/a	n/a	2024-08-20 21:43:06.195000
2024-08-20	22:59:30.355000	sub-001/ses-20102030/func/sub-001_ses-20102030_task-rest_dir-RL_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-20 22:59:30.355000
2024-08-20	23:23:32.937500	sub-001/ses-20102030/dwi/sub-001_ses-20102030_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-08-20 23:23:32.937500
2024-08-21	00:32:54.322500	sub-001/ses-20103034/func/sub-001_ses-20103034_task-rest_dir-PA_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-21 00:32:54.322500
2024-08-21	00:56:57.432500	sub-001/ses-20103034/dwi/sub-001_ses-20103034_acq-standard_dir-PA_dwi.nii.gz	n/a	n/a	n/a	2024-08-21 00:56:57.432500
2024-08-21	20:51:59.287500	sub-001/ses-20201060/func/sub-001_ses-20201060_task-rest_dir-RL_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-21 20:51:59.287500
2024-08-21	21:16:14.440000	sub-001/ses-20201060/dwi/sub-001_ses-20201060_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-08-21 21:16:14.440000
2024-08-21	22:23:23.142500	sub-001/ses-20202030/func/sub-001_ses-20202030_task-rest_dir-AP_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-21 22:23:23.142500
2024-08-21	22:48:03.940000	sub-001/ses-20202030/dwi/sub-001_ses-20202030_acq-standard_dir-AP_dwi.nii.gz	n/a	n/a	n/a	2024-08-21 22:48:03.940000
2024-08-22	00:04:15.010000	sub-001/ses-20203034/func/sub-001_ses-20203034_task-rest_dir-RL_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-22 00:04:15.010000
2024-08-22	00:30:13.430000	sub-001/ses-20203034/dwi/sub-001_ses-20203034_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-08-22 00:30:13.430000
2024-08-22	20:36:16.375000	sub-001/ses-20301060/func/sub-001_ses-20301060_task-rest_dir-LR_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-22 20:36:16.375000
2024-08-22	21:00:51.192500	sub-001/ses-20301060/dwi/sub-001_ses-20301060_acq-standard_dir-LR_dwi.nii.gz	n/a	n/a	n/a	2024-08-22 21:00:51.192500
2024-08-22	22:17:37.092500	sub-001/ses-20302034/func/sub-001_ses-20302034_task-rest_dir-PA_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-22 22:17:37.092500
2024-08-22	22:41:39.440000	sub-001/ses-20302034/dwi/sub-001_ses-20302034_acq-standard_dir-PA_dwi.nii.gz	n/a	n/a	n/a	2024-08-22 22:41:39.440000
2024-08-22	23:52:10.755000	sub-001/ses-20303030/func/sub-001_ses-20303030_task-rest_dir-AP_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-22 23:52:10.755000
2024-08-23	00:17:00.937500	sub-001/ses-20303030/dwi/sub-001_ses-20303030_acq-standard_dir-AP_dwi.nii.gz	n/a	n/a	n/a	2024-08-23 00:17:00.937500
2024-08-23	18:13:15.900000	sub-001/ses-20401030/func/sub-001_ses-20401030_task-rest_dir-RL_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-23 18:13:15.900000
2024-08-23	18:37:49.937500	sub-001/ses-20401030/dwi/sub-001_ses-20401030_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-08-23 18:37:49.937500
2024-08-23	19:48:10.325000	sub-001/ses-20402060/func/sub-001_ses-20402060_task-rest_dir-PA_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-23 19:48:10.325000
2024-08-23	20:13:02.185000	sub-001/ses-20402060/dwi/sub-001_ses-20402060_acq-standard_dir-PA_dwi.nii.gz	n/a	n/a	n/a	2024-08-23 20:13:02.185000
2024-08-24	18:12:59.395000	sub-001/ses-20501030/func/sub-001_ses-20501030_task-rest_dir-PA_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-24 18:12:59.395000
2024-08-24	18:36:52.932500	sub-001/ses-20501030/dwi/sub-001_ses-20501030_acq-standard_dir-PA_dwi.nii.gz	n/a	n/a	n/a	2024-08-24 18:36:52.932500
2024-08-24	19:54:52.457500	sub-001/ses-20502060/func/sub-001_ses-20502060_task-rest_dir-RL_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-24 19:54:52.457500
2024-08-24	20:18:45.437500	sub-001/ses-20502060/dwi/sub-001_ses-20502060_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-08-24 20:18:45.437500
2024-08-25	18:36:01.732500	sub-001/ses-20601060/func/sub-001_ses-20601060_task-rest_dir-PA_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-25 18:36:01.732500
2024-08-25	19:00:10.432500	sub-001/ses-20601060/dwi/sub-001_ses-20601060_acq-standard_dir-PA_dwi.nii.gz	n/a	n/a	n/a	2024-08-25 19:00:10.432500
2024-08-25	20:05:14.997500	sub-001/ses-20602030/func/sub-001_ses-20602030_task-rest_dir-LR_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-25 20:05:14.997500
2024-08-25	20:29:31.950000	sub-001/ses-20602030/dwi/sub-001_ses-20602030_acq-standard_dir-LR_dwi.nii.gz	n/a	n/a	n/a	2024-08-25 20:29:31.950000
2024-08-26	22:22:19.637500	sub-001/ses-20401034/func/sub-001_ses-20401034_task-rest_dir-RL_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-26 22:22:19.637500
2024-08-26	22:47:31.435000	sub-001/ses-20401034/dwi/sub-001_ses-20401034_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-08-26 22:47:31.435000
2024-08-27	00:00:47.372500	sub-001/ses-20702060/func/sub-001_ses-20702060_task-rest_dir-AP_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-27 00:00:47.372500
2024-08-27	00:25:16.210000	sub-001/ses-20702060/dwi/sub-001_ses-20702060_acq-standard_dir-AP_dwi.nii.gz	n/a	n/a	n/a	2024-08-27 00:25:16.210000
2024-08-27	22:04:06.537500	sub-001/ses-20501034/func/sub-001_ses-20501034_task-rest_dir-LR_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-27 22:04:06.537500
2024-08-27	22:29:16.450000	sub-001/ses-20501034/dwi/sub-001_ses-20501034_acq-standard_dir-LR_dwi.nii.gz	n/a	n/a	n/a	2024-08-27 22:29:16.450000
2024-08-27	23:36:06.512500	sub-001/ses-20702030/func/sub-001_ses-20702030_task-rest_dir-AP_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-27 23:36:06.512500
2024-08-28	00:00:47.305000	sub-001/ses-20702030/dwi/sub-001_ses-20702030_acq-standard_dir-AP_dwi.nii.gz	n/a	n/a	n/a	2024-08-28 00:00:47.305000
2024-08-28	22:07:49.392500	sub-001/ses-20601034/func/sub-001_ses-20601034_task-rest_dir-RL_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-28 22:07:49.392500
2024-08-28	22:33:29.432500	sub-001/ses-20601034/dwi/sub-001_ses-20601034_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-08-28 22:33:29.432500
2024-08-29	00:01:44.635000	sub-001/ses-20802060/func/sub-001_ses-20802060_task-rest_dir-LR_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-29 00:01:44.635000
2024-08-29	00:26:05.447500	sub-001/ses-20802060/dwi/sub-001_ses-20802060_acq-standard_dir-LR_dwi.nii.gz	n/a	n/a	n/a	2024-08-29 00:26:05.447500
2024-08-29	22:13:09.217500	sub-001/ses-20701034/func/sub-001_ses-20701034_task-rest_dir-AP_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-29 22:13:09.217500
2024-08-29	22:38:00.437500	sub-001/ses-20701034/dwi/sub-001_ses-20701034_acq-standard_dir-AP_dwi.nii.gz	n/a	n/a	n/a	2024-08-29 22:38:00.437500
2024-08-29	23:55:03.035000	sub-001/ses-20902060/func/sub-001_ses-20902060_task-rest_dir-PA_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-29 23:55:03.035000
2024-08-30	00:19:15.477500	sub-001/ses-20902060/dwi/sub-001_ses-20902060_acq-standard_dir-PA_dwi.nii.gz	n/a	n/a	n/a	2024-08-30 00:19:15.477500
2024-08-30	18:41:50	sub-001/ses-20801030/func/sub-001_ses-20801030_task-rest_dir-PA_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-30 18:41:50.000000
2024-08-30	19:07:07.950000	sub-001/ses-20801030/dwi/sub-001_ses-20801030_acq-standard_dir-PA_dwi.nii.gz	n/a	n/a	n/a	2024-08-30 19:07:07.950000
2024-08-30	20:16:00.307500	sub-001/ses-20802034/func/sub-001_ses-20802034_task-rest_dir-LR_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-30 20:16:00.307500
2024-08-30	20:39:58.445000	sub-001/ses-20802034/dwi/sub-001_ses-20802034_acq-standard_dir-LR_dwi.nii.gz	n/a	n/a	n/a	2024-08-30 20:39:58.445000
2024-08-31	18:20:47.967500	sub-001/ses-21001060/func/sub-001_ses-21001060_task-rest_dir-LR_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-31 18:20:47.967500
2024-08-31	18:45:00.185000	sub-001/ses-21001060/dwi/sub-001_ses-21001060_acq-standard_dir-LR_dwi.nii.gz	n/a	n/a	n/a	2024-08-31 18:45:00.185000
2024-08-31	19:56:15.027500	sub-001/ses-20902030/func/sub-001_ses-20902030_task-rest_dir-LR_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-31 19:56:15.027500
2024-08-31	20:20:15.960000	sub-001/ses-20902030/dwi/sub-001_ses-20902030_acq-standard_dir-LR_dwi.nii.gz	n/a	n/a	n/a	2024-08-31 20:20:15.960000
2024-08-31	21:30:38.235000	sub-001/ses-20903034/func/sub-001_ses-20903034_task-rest_dir-AP_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-08-31 21:30:38.235000
2024-08-31	21:54:37.422500	sub-001/ses-20903034/dwi/sub-001_ses-20903034_acq-standard_dir-AP_dwi.nii.gz	n/a	n/a	n/a	2024-08-31 21:54:37.422500
2024-09-01	18:03:13.262500	sub-001/ses-21001030/func/sub-001_ses-21001030_task-rest_dir-PA_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-09-01 18:03:13.262500
2024-09-01	18:35:09.975000	sub-001/ses-21001030/dwi/sub-001_ses-21001030_acq-standard_dir-PA_dwi.nii.gz	n/a	n/a	n/a	2024-09-01 18:35:09.975000
2024-09-01	19:45:21.260000	sub-001/ses-21002034/func/sub-001_ses-21002034_task-rest_dir-AP_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-09-01 19:45:21.260000
2024-09-01	20:09:38.437500	sub-001/ses-21002034/dwi/sub-001_ses-21002034_acq-standard_dir-AP_dwi.nii.gz	n/a	n/a	n/a	2024-09-01 20:09:38.437500
2024-09-03	22:25:37.322500	sub-001/ses-21101034/func/sub-001_ses-21101034_task-rest_dir-PA_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-09-03 22:25:37.322500
2024-09-03	22:50:22.455000	sub-001/ses-21101034/dwi/sub-001_ses-21101034_acq-standard_dir-PA_dwi.nii.gz	n/a	n/a	n/a	2024-09-03 22:50:22.455000
2024-09-04	00:00:13.710000	sub-001/ses-21102030/func/sub-001_ses-21102030_task-rest_dir-LR_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-09-04 00:00:13.710000
2024-09-04	00:25:10.940000	sub-001/ses-21102030/dwi/sub-001_ses-21102030_acq-standard_dir-LR_dwi.nii.gz	n/a	n/a	n/a	2024-09-04 00:25:10.940000
2024-09-04	22:03:14.402500	sub-001/ses-21201030/func/sub-001_ses-21201030_task-rest_dir-RL_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-09-04 22:03:14.402500
2024-09-04	22:27:18.955000	sub-001/ses-21201030/dwi/sub-001_ses-21201030_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-09-04 22:27:18.955000
2024-09-04	23:53:45.627500	sub-001/ses-21202034/func/sub-001_ses-21202034_task-rest_dir-LR_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-09-04 23:53:45.627500
2024-09-05	00:18:22.455000	sub-001/ses-21202034/dwi/sub-001_ses-21202034_acq-standard_dir-LR_dwi.nii.gz	n/a	n/a	n/a	2024-09-05 00:18:22.455000
2024-09-05	21:10:34.175000	sub-001/ses-21101060/func/sub-001_ses-21101060_task-rest_dir-RL_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-09-05 21:10:34.175000
2024-09-05	21:34:34.485000	sub-001/ses-21101060/dwi/sub-001_ses-21101060_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-09-05 21:34:34.485000
2024-09-05	22:50:42.200000	sub-001/ses-21202060/func/sub-001_ses-21202060_task-rest_dir-AP_echo-1_part-mag_bold.nii.gz	n/a	n/a	n/a	2024-09-05 22:50:42.200000
2024-09-05	23:14:55.437500	sub-001/ses-21202060/dwi/sub-001_ses-21202060_acq-standard_dir-AP_dwi.nii.gz	n/a	n/a	n/a	2024-09-05 23:14:55.437500
2024-09-06	19:13:30.100000	sub-001/ses-21301030/dwi/sub-001_ses-21301030_acq-standard_dir-RL_dwi.nii.gz	n/a	n/a	n/a	2024-09-06 19:13:30.100000
